reply,category
  대때부터 핑크 사용하다가 한 십년은 안썼어요  그러다 우연히 새로운 컬러 나온거 보고 구매해봤어요 코랄색을 너무 좋아하는데 기존에는 발색이 너무 연했거든요  이 색상은 발색도 좋고 오래가요 틴트의 지속력은 없지만 립밤처럼 사용해서 촉촉하고 수시로 발라줘요  너무 자주 사용했나봐요  사진찍으려고 보니 벌써 반이나 썼네요  그만큼 손이 많이가나봐요       서울스칼렛이랑    코랄핑크 둘중에 고민하다 결국 두개 다 구매했어요  육안으로는 서울스칼렛이 색이 더 진해요 발색을 해보면    이 훨씬 발색력이 좋네요 손,cosmetics
세번째 구매 한 상품인데 만족도 높습니다  가격이 올라서 조금 안 좋지만 그래도 만족하여 사용했는데 샘플을 조금 더 많이 챙겨 줬으면 하는 아쉬움도 있네요 촉촉함이 좋고 너무 튀지 않아 매일 사용합니다 ,cosmetics
예전에 다른색상의 디올 립글로우 잘 쓰다가 다 돼가서 신상 구입해봤는데요 역시나 촉촉하고 색상이 자연스럽네요 디올 신상 향수 궁금했는데 샘플로 주셔서 감사합니다 포장은 꼼꼼하게 해주셨는데 박스가 많이 찌그러져있어서 좀 놀랐네요,cosmetics
평상시 베네피트 틴트를 사용하고 있는데 바른 후에 너무 건조해서 립밤을 알아보다 유명한 디올 립글로우 구매했어요   평상시 선호하는 색  핑크색은 굉장히 안어울림  코랄색 종류 구매   색상  서울스칼렛 구매  울트라 코랄과 고민했지만 한국 여성에게서 영감받아 특별하게 만든 색상이라 구매했어요  발색  파운데이션 팩트 사용 후 바르는데 쨍한 색상은 여러번 발라도 나오지 않아요  약간 혈색이 돈다  이정도 느낌인거 같아요  모델들 사진처럼 발색은 되지 않는거 같아요  틴트나 립스틱 사용 후 외출 시 한번씩 발라주면,cosmetics
좀더 진한 색으로 알아볼까 합니다 향과 케이스는 맘에 듭니다,cosmetics
입술이 항상 건조한 편이라 일년내내 사용하는 제품 입니다  없어선 안되는 애정템  사은품 향수 잘받았어요 품절 이라며 강제 취소 당해서 어이없음   재주문      예약배송  ,cosmetics
무조건 추천           원래도 계속 체리 컬러 쭉 사용해오다가 좀 더 컬러감 있는 코랄핑크로 했는데 대 만족   코로나 시즌에도 립글로우 못잃어     좀더 신경쓰고 싶은 자리에서 사용하고 싶을 때에는 좀 더 레드한 컬러 립을 써도 그 위에 꼭 립글로우를 덧발라서 촉촉함을 유지해 주고 있어요  평소에는 화장을 진하게 하지않고 심플하게 하거나 거의 하지 않는 편인데 립글로우 딱이에요  촉촉함이랑 발림성 최고  그리고 디올 립에서만 느낄수 있는 특유의 향   도 마음에 들어요 민트초코    같은 향    이랄까,cosmetics
저희 엄마가 핑크색만 몇년동안 꾸준히 바르고 있는데요   지금은 색이 너무 다양해져서 다른 색상으로 도전을 해봤는데 핑크만한게 없다시네요     핑크만 핑크만 주구장창   새로운 색상도 다양하게 선물 해드려야 겠어요 디올립글로스   오 ,cosmetics
다른 색도 물론 사용해 봤지만 이 색은 제 피부에 너무 잘 어울려서 다음에도 또 구매 할 예정 입니다  은은한 색상이 부드럽고 촉촉해요 오래가요 립스틱을 바르지 않고서 이것 하나만으로 촉촉함과 은은함을 자랑 할 수 있어요 마스크 안에 숨어 있어도 늘 촉촉 그 자체이니 얼마나 좋은지 몰라요 ,cosmetics
사용기한          선물용으로 구매해서 발색에 대해서는 평가할 수 없네요  그런데 디올의 선물포장이 너무 성의없어 졌네요  핑크리본도 색상이 꼭 때 탄것 같고  친구 선물로 향수랑 립밤을 구매했는 데  아무래도 포장을 다시 해야할 듯    ,cosmetics
